timestamp,device,id0,id1,nonce_hex,mac16_hex,mac256_hex,app_hex,sd_hex
2025-09-14 21:06:48,NRF51822_xxAA,582E34CB,4C8C695D,093aeb83edefd7e4295a47c003b34be5,8b9a65116854499179075c1f11a77749,8b9a65116854499179075c1f11a77749fc1a6c95c7e7125eb4ff533bd046d3e6,tet_13_BLE.ino.hex,s130_nrf51_2.0.1_softdevice.hex
2025-09-14 21:08:03,NRF51822_xxAA,582E34CB,4C8C695D,8894e9f4b9a86f1a983a8a0cb16a5f65,ba4c63936aef84f06268f69d0bc47e89,ba4c63936aef84f06268f69d0bc47e89e7f049d70894074fe454cea6c1c838dc,tet_13_BLE.ino.hex,s130_nrf51_2.0.1_softdevice.hex
2025-09-14 21:08:44,NRF51822_xxAA,582E34CB,4C8C695D,fe5fd393eaa63c631d89bb61f39c64cf,4069445b77eb5957d5e32aeba8c11e71,4069445b77eb5957d5e32aeba8c11e71da642c67be3d87197cd76b57285fa4a8,tet_13_BLE.ino.hex,s130_nrf51_2.0.1_softdevice.hex
2025-09-14 21:09:52,NRF51822_xxAA,582E34CB,4C8C695D,7de586c29710cf1c642e83d6bd8221ae,4acb0863d91876d60cab10c30ca0974a,4acb0863d91876d60cab10c30ca0974a3fa03161faa2d20a3fbaf3ffc1c9dd0a,tet_13_BLE.ino.hex,s130_nrf51_2.0.1_softdevice.hex
2025-09-14 21:11:48,NRF51822_xxAA,582E34CB,4C8C695D,5a79b177a7e6e57ddac35532b0a78616,772514d6012bc706fdeda585e396d15e,772514d6012bc706fdeda585e396d15e0e0a266768dca06fc171480724daf904,tet_13_BLE.ino.hex,s130_nrf51_2.0.1_softdevice.hex
2025-09-14 21:13:06,NRF51822_xxAA,582E34CB,4C8C695D,f1785c36bc657b83ee10a22deb1bd071,7f69b02837975534ddf4bc72b8686f56,7f69b02837975534ddf4bc72b8686f56842ed6f327d4e5a3331bc01f0e462e74,tet_13_BLE.ino.hex,s130_nrf51_2.0.1_softdevice.hex
